Code_Client,Date Achat,Numero Commande,Numero Ligne Produit,Code Produit,Quantite,PrixVenteTTCHorsRemise,PrixVenteTTCAvecRemise,Heure,Code Magasin,CodeVendeur,Montant
2705723.000,2017-11-10 00:00:00,16295.000,5.000,17167.000,1.000,62.133,47.227,1903.000,10000.000,28.000,62.133
2710883.000,2017-11-10 00:00:00,16122.000,1.000,24137.000,1.000,37.600,27.213,1416.000,10000.000,15.000,37.600
2724179.000,2017-11-10 00:00:00,16106.000,1.000,58473.000,1.000,76.000,55.827,1351.000,10000.000,15.000,76.000
2724179.000,2017-11-10 00:00:00,16106.000,3.000,41110.000,1.000,89.467,65.733,1351.000,10000.000,15.000,89.467
2724179.000,2017-11-10 00:00:00,16106.000,4.000,99310.000,1.000,23.733,17.440,1351.000,10000.000,15.000,23.733
2724202.000,2017-11-10 00:00:00,16119.000,2.000,24134.000,1.000,69.600,47.787,1401.000,10000.000,29.000,69.600
2724202.000,2017-11-10 00:00:00,16119.000,1.000,94212.000,1.000,48.000,32.960,1401.000,10000.000,29.000,48.000
2724237.000,2017-11-10 00:00:00,16035.000,1.000,76101.000,1.000,134.667,100.693,1129.000,10000.000,8.000,134.667
2740930.000,2017-11-10 00:00:00,16303.000,1.000,67513.000,1.000,29.733,23.787,1914.000,10000.000,10.000,29.733
2744167.000,2017-11-10 00:00:00,16253.000,1.000,106788.000,1.000,84.000,67.200,1747.000,10000.000,27.000,84.000
2744194.000,2017-11-10 00:00:00,16217.000,4.000,99340.000,1.000,26.000,20.800,1656.000,10000.000,23.000,26.000
2744194.000,2017-11-10 00:00:00,16215.000,2.000,99484.000,1.000,7.867,6.293,1652.000,10000.000,27.000,7.867
2744194.000,2017-11-10 00:00:00,16217.000,2.000,24221.000,1.000,26.667,21.333,1656.000,10000.000,23.000,26.667
2744194.000,2017-11-10 00:00:00,16217.000,5.000,18421.000,1.000,23.733,18.987,1656.000,10000.000,23.000,23.733
2773871.000,2017-11-10 00:00:00,16214.000,1.000,54007.000,1.000,118.800,95.040,1650.000,10000.000,27.000,118.800
2782195.000,2017-11-10 00:00:00,16180.000,2.000,41200.000,1.000,74.667,59.733,1555.000,10000.000,22.000,74.667
2785471.000,2017-11-10 00:00:00,16194.000,3.000,40480.000,1.000,18.533,13.600,1617.000,10000.000,27.000,18.533
2785471.000,2017-11-10 00:00:00,16194.000,1.000,106407.000,1.000,119.333,87.600,1617.000,10000.000,27.000,119.333
2785471.000,2017-11-10 00:00:00,16194.000,2.000,91755.000,1.000,39.600,29.067,1617.000,10000.000,27.000,39.600
2808327.000,2017-11-10 00:00:00,16149.000,1.000,21281.000,1.000,53.733,42.987,1503.000,10000.000,27.000,53.733
2813000.000,2017-11-10 00:00:00,16287.000,2.000,72346.000,1.000,7.333,5.867,1840.000,10000.000,27.000,7.333
2813000.000,2017-11-10 00:00:00,16287.000,5.000,103536.000,1.000,6.533,5.227,1840.000,10000.000,27.000,6.533
2813000.000,2017-11-10 00:00:00,16287.000,7.000,72343.000,1.000,7.333,5.867,1840.000,10000.000,27.000,7.333
2813000.000,2017-11-10 00:00:00,16287.000,1.000,72339.000,1.000,7.333,5.867,1840.000,10000.000,27.000,7.333
2813009.000,2017-11-10 00:00:00,16310.000,1.000,72387.000,1.000,74.387,59.507,1920.000,10000.000,22.000,74.387
2827767.000,2017-11-10 00:00:00,16221.000,3.000,76093.000,1.000,88.267,70.613,1700.000,10000.000,22.000,88.267
2827767.000,2017-11-10 00:00:00,16221.000,1.000,95086.000,1.000,120.267,96.213,1700.000,10000.000,22.000,120.267
2827767.000,2017-11-10 00:00:00,16221.000,2.000,76019.000,1.000,81.467,65.173,1700.000,10000.000,22.000,81.467
2827767.000,2017-11-10 00:00:00,16221.000,4.000,52285.000,1.000,35.067,28.053,1700.000,10000.000,22.000,35.067
2833346.000,2017-11-10 00:00:00,16097.000,1.000,108450.000,1.000,39.867,31.893,1334.000,10000.000,23.000,39.867
2833414.000,2017-11-10 00:00:00,16112.000,2.000,106063.000,1.000,87.200,67.667,1356.000,10000.000,27.000,87.200
2833414.000,2017-11-10 00:00:00,16112.000,3.000,72324.000,1.000,50.800,39.427,1356.000,10000.000,27.000,50.800
2833426.000,2017-11-10 00:00:00,16241.000,1.000,90303.000,1.000,73.333,58.667,1731.000,10000.000,22.000,73.333
2833426.000,2017-11-10 00:00:00,16241.000,2.000,67362.000,1.000,36.267,29.013,1731.000,10000.000,22.000,36.267
2845845.000,2017-11-10 00:00:00,16019.000,3.000,26418.000,1.000,26.000,20.587,1106.000,10000.000,8.000,26.000
2857033.000,2017-11-10 00:00:00,16275.000,1.000,61233.000,1.000,89.067,71.253,1817.000,10000.000,27.000,89.067
2862737.000,2017-11-10 00:00:00,16132.000,2.000,100668.000,1.000,34.800,27.840,1425.000,10000.000,8.000,34.800
2882936.000,2017-11-10 00:00:00,16154.000,1.000,51618.000,1.000,25.867,20.693,1512.000,10000.000,27.000,25.867
2882936.000,2017-11-10 00:00:00,16154.000,2.000,108507.000,1.000,18.667,14.933,1512.000,10000.000,27.000,18.667
2890911.000,2017-11-10 00:00:00,16017.000,2.000,55214.000,1.000,34.533,27.627,1102.000,10000.000,2.000,34.533
2890911.000,2017-11-10 00:00:00,16017.000,1.000,90827.000,1.000,59.867,47.893,1102.000,10000.000,2.000,59.867
2928713.000,2017-11-10 00:00:00,16003.000,1.000,108624.000,1.000,21.733,17.387,1016.000,10000.000,3.000,21.733
2944092.000,2017-11-10 00:00:00,16099.000,5.000,27110.000,1.000,55.600,44.480,1337.000,10000.000,8.000,55.600
2944092.000,2017-11-10 00:00:00,16099.000,7.000,91359.000,1.000,26.400,21.120,1337.000,10000.000,8.000,26.400
2944092.000,2017-11-10 00:00:00,16099.000,4.000,21125.000,1.000,97.600,78.080,1337.000,10000.000,8.000,97.600
2944092.000,2017-11-10 00:00:00,16099.000,2.000,33431.000,1.000,14.387,11.507,1337.000,10000.000,8.000,14.387
2944092.000,2017-11-10 00:00:00,16099.000,6.000,106051.000,1.000,93.200,74.560,1337.000,10000.000,8.000,93.200
2944092.000,2017-11-10 00:00:00,16099.000,1.000,14112.000,1.000,78.267,62.613,1337.000,10000.000,8.000,78.267
2974665.000,2017-11-10 00:00:00,16049.000,1.000,19156.000,1.000,40.533,32.427,1200.000,10000.000,10.000,40.533
2974665.000,2017-11-10 00:00:00,16052.000,1.000,51784.000,1.000,30.667,24.533,1205.000,10000.000,10.000,30.667
2988901.000,2017-11-10 00:00:00,16030.000,1.000,100125.000,1.000,33.333,26.667,1122.000,10000.000,8.000,33.333
2988901.000,2017-11-10 00:00:00,16030.000,6.000,108861.000,1.000,38.667,30.933,1122.000,10000.000,8.000,38.667
3044667.000,2017-11-10 00:00:00,16058.000,2.000,14125.000,1.000,93.200,68.840,1221.000,10000.000,23.000,93.200
3044667.000,2017-11-10 00:00:00,16058.000,4.000,12320.000,1.000,12.267,9.053,1221.000,10000.000,23.000,12.267
3044667.000,2017-11-10 00:00:00,16058.000,1.000,101903.000,1.000,43.333,32.013,1221.000,10000.000,23.000,43.333
3107906.000,2017-11-10 00:00:00,16068.000,6.000,100019.000,1.000,3.333,2.667,1241.000,10000.000,8.000,3.333
3107906.000,2017-11-10 00:00:00,16068.000,3.000,89207.000,1.000,48.933,39.147,1241.000,10000.000,8.000,48.933
3107906.000,2017-11-10 00:00:00,16068.000,5.000,75234.000,1.000,11.067,8.853,1241.000,10000.000,8.000,11.067
3136179.000,2017-11-10 00:00:00,16197.000,1.000,26416.000,1.000,50.800,40.640,1630.000,10000.000,8.000,50.800
3138149.000,2017-11-10 00:00:00,16237.000,1.000,21203.000,1.000,75.733,60.587,1735.000,10000.000,22.000,75.733
3138161.000,2017-11-10 00:00:00,16235.000,3.000,33441.000,1.000,6.533,5.227,1734.000,10000.000,22.000,6.533
3138161.000,2017-11-10 00:00:00,16235.000,5.000,28613.000,1.000,22.133,17.707,1734.000,10000.000,22.000,22.133
3138161.000,2017-11-10 00:00:00,16235.000,2.000,2918.000,1.000,9.787,7.827,1734.000,10000.000,22.000,9.787
3152818.000,2017-11-10 00:00:00,16070.000,1.000,108660.000,1.000,16.000,12.800,1243.000,10000.000,8.000,16.000
3152821.000,2017-11-10 00:00:00,16262.000,2.000,108012.000,1.000,11.867,9.493,1757.000,10000.000,27.000,11.867
3231170.000,2017-11-10 00:00:00,16018.000,2.000,52174.000,1.000,44.800,35.840,1105.000,10000.000,8.000,44.800
3231170.000,2017-11-10 00:00:00,16018.000,4.000,51525.000,1.000,15.867,12.693,1105.000,10000.000,8.000,15.867
3231170.000,2017-11-10 00:00:00,16018.000,1.000,89764.000,1.000,19.733,15.787,1105.000,10000.000,8.000,19.733
3239813.000,2017-11-10 00:00:00,16063.000,2.000,102779.000,1.000,26.667,21.333,1229.000,10000.000,8.000,26.667
3284148.000,2017-11-10 00:00:00,16249.000,1.000,67881.000,1.000,40.000,32.000,1743.000,10000.000,27.000,40.000
3296799.000,2017-11-10 00:00:00,16062.000,1.000,39140.000,1.000,52.800,42.240,1227.000,10000.000,8.000,52.800
3301912.000,2017-11-10 00:00:00,16158.000,2.000,77410.000,1.000,20.667,13.453,1529.000,10000.000,8.000,20.667
3301912.000,2017-11-10 00:00:00,16158.000,3.000,98657.000,1.000,48.133,31.333,1529.000,10000.000,8.000,48.133
3369194.000,2017-11-10 00:00:00,16250.000,1.000,88754.000,1.000,26.667,21.333,1753.000,10000.000,29.000,26.667
3369194.000,2017-11-10 00:00:00,16250.000,2.000,40290.000,1.000,114.000,91.200,1753.000,10000.000,29.000,114.000
3397163.000,2017-11-10 00:00:00,16190.000,3.000,99491.000,1.000,26.533,16.973,1602.000,10000.000,27.000,26.533
3405528.000,2017-11-10 00:00:00,16092.000,1.000,106622.000,1.000,46.000,34.493,1329.000,10000.000,3.000,46.000
3405528.000,2017-11-10 00:00:00,16092.000,10.000,100804.000,1.000,13.200,5.107,1329.000,10000.000,3.000,13.200
3405528.000,2017-11-10 00:00:00,16092.000,2.000,106098.000,1.000,47.733,35.333,1329.000,10000.000,3.000,47.733
3405528.000,2017-11-10 00:00:00,16092.000,8.000,105623.000,1.000,36.800,24.027,1329.000,10000.000,3.000,36.800
3405528.000,2017-11-10 00:00:00,16092.000,6.000,35041.000,1.000,54.267,38.213,1329.000,10000.000,3.000,54.267
3405528.000,2017-11-10 00:00:00,16092.000,9.000,90411.000,1.000,85.333,60.053,1329.000,10000.000,3.000,85.333
3405528.000,2017-11-10 00:00:00,16092.000,5.000,66061.000,1.000,62.600,45.093,1329.000,10000.000,3.000,62.600
3469373.000,2017-11-10 00:00:00,16213.000,2.000,24810.000,1.000,18.933,14.387,1658.000,10000.000,23.000,18.933
3469373.000,2017-11-10 00:00:00,16213.000,1.000,87751.000,1.000,32.267,24.520,1658.000,10000.000,23.000,32.267
3469373.000,2017-11-10 00:00:00,16213.000,3.000,25532.000,1.000,81.333,61.813,1658.000,10000.000,23.000,81.333
3484168.000,2017-11-10 00:00:00,16157.000,2.000,21466.000,1.000,69.600,49.560,1523.000,10000.000,22.000,69.600
3484168.000,2017-11-10 00:00:00,16157.000,1.000,72329.000,1.000,82.000,58.387,1523.000,10000.000,22.000,82.000
3506894.000,2017-11-10 00:00:00,16013.000,4.000,87716.000,1.000,8.267,6.613,1040.000,10000.000,8.000,8.267
3506894.000,2017-11-10 00:00:00,16014.000,1.000,91421.000,1.000,93.867,61.760,1042.000,10000.000,8.000,93.867
3506894.000,2017-11-10 00:00:00,16013.000,1.000,98735.000,1.000,94.800,75.840,1040.000,10000.000,8.000,94.800
3506894.000,2017-11-10 00:00:00,16013.000,2.000,72327.000,1.000,85.333,68.267,1040.000,10000.000,8.000,85.333
3644886.000,2017-11-10 00:00:00,16276.000,2.000,103610.000,1.000,72.000,57.600,1818.000,10000.000,27.000,72.000
3680795.000,2017-11-10 00:00:00,16050.000,1.000,67607.000,1.000,97.067,78.627,1153.000,10000.000,8.000,97.067
3816942.000,2017-11-10 00:00:00,16258.000,1.000,84839.000,1.000,12.000,9.600,1759.000,10000.000,29.000,12.000
3816942.000,2017-11-10 00:00:00,16258.000,3.000,104109.000,1.000,23.067,18.453,1759.000,10000.000,29.000,23.067
3903957.000,2017-11-10 00:00:00,16299.000,4.000,11307.000,1.000,29.333,23.467,1859.000,10000.000,27.000,29.333
3993303.000,2017-11-10 00:00:00,16141.000,2.000,104198.000,1.000,9.200,7.360,1436.000,10000.000,8.000,9.200
3993303.000,2017-11-10 00:00:00,16141.000,1.000,27367.000,1.000,23.067,18.453,1436.000,10000.000,8.000,23.067
4028028.000,2017-11-10 00:00:00,16104.000,1.000,89016.000,1.000,84.667,67.733,1341.000,10000.000,8.000,84.667
4101928.000,2017-11-10 00:00:00,16105.000,1.000,5206.000,1.000,70.267,56.213,1342.000,10000.000,28.000,70.267
4101928.000,2017-11-10 00:00:00,16105.000,2.000,66235.000,1.000,68.000,54.400,1342.000,10000.000,28.000,68.000
4153722.000,2017-11-10 00:00:00,16211.000,2.000,90428.000,1.000,83.067,66.453,1646.000,10000.000,27.000,83.067
4215104.000,2017-11-10 00:00:00,16179.000,2.000,107020.000,1.000,25.867,20.693,1546.000,10000.000,27.000,25.867
4220277.000,2017-11-10 00:00:00,16293.000,1.000,67884.000,1.000,27.200,21.760,1859.000,10000.000,22.000,27.200
4220277.000,2017-11-10 00:00:00,16293.000,4.000,67882.000,1.000,43.067,34.453,1859.000,10000.000,22.000,43.067
4220277.000,2017-11-10 00:00:00,16293.000,2.000,80109.000,1.000,63.600,50.880,1859.000,10000.000,22.000,63.600
4221417.000,2017-11-10 00:00:00,16156.000,2.000,54408.000,1.000,35.867,28.693,1515.000,10000.000,27.000,35.867
4236244.000,2017-11-10 00:00:00,16144.000,2.000,44252.000,1.000,74.400,59.520,1448.000,10000.000,10.000,74.400
4267459.000,2017-11-10 00:00:00,16257.000,1.000,68796.000,1.000,97.600,78.080,1758.000,10000.000,29.000,97.600
4289059.000,2017-11-10 00:00:00,16305.000,1.000,108520.000,1.000,30.533,24.427,1908.000,10000.000,27.000,30.533
4385805.000,2017-11-10 00:00:00,16044.000,4.000,1868.000,1.000,7.333,5.867,1144.000,10000.000,8.000,7.333
4385805.000,2017-11-10 00:00:00,16044.000,1.000,78436.000,1.000,51.467,41.173,1144.000,10000.000,8.000,51.467
4385805.000,2017-11-10 00:00:00,16044.000,3.000,89287.000,1.000,21.333,17.067,1144.000,10000.000,8.000,21.333
4540054.000,2017-11-10 00:00:00,16007.000,4.000,73439.000,1.000,25.733,20.587,1031.000,10000.000,26.000,25.733
4540054.000,2017-11-10 00:00:00,16007.000,5.000,27600.000,1.000,17.600,14.080,1031.000,10000.000,26.000,17.600
4540054.000,2017-11-10 00:00:00,16007.000,1.000,93710.000,1.000,8.667,6.933,1031.000,10000.000,26.000,8.667
4540054.000,2017-11-10 00:00:00,16007.000,6.000,104102.000,1.000,6.000,4.800,1031.000,10000.000,26.000,6.000
4545974.000,2017-11-10 00:00:00,16137.000,2.000,50752.000,1.000,103.600,82.880,1440.000,10000.000,23.000,103.600
4545974.000,2017-11-10 00:00:00,16139.000,1.000,107064.000,1.000,10.000,8.000,1442.000,10000.000,23.000,10.000
4545974.000,2017-11-10 00:00:00,16139.000,3.000,102132.000,1.000,5.067,4.053,1442.000,10000.000,23.000,5.067
4566883.000,2017-11-10 00:00:00,16117.000,1.000,67334.000,1.000,69.333,55.467,1402.000,10000.000,15.000,69.333
4634523.000,2017-11-10 00:00:00,16298.000,3.000,108010.000,1.000,11.867,9.493,1907.000,10000.000,22.000,11.867
4791895.000,2017-11-10 00:00:00,16173.000,1.000,7101.000,1.000,74.667,59.733,1550.000,10000.000,22.000,74.667
5003293.000,2017-11-10 00:00:00,16091.000,1.000,106081.000,1.000,77.600,62.080,1325.000,10000.000,23.000,77.600
5088373.000,2017-11-10 00:00:00,16061.000,3.000,104092.000,1.000,64.400,51.520,1226.000,10000.000,8.000,64.400
5088373.000,2017-11-10 00:00:00,16061.000,2.000,21178.000,1.000,120.267,96.213,1226.000,10000.000,8.000,120.267
5088373.000,2017-11-10 00:00:00,16061.000,1.000,23420.000,1.000,73.333,58.667,1226.000,10000.000,8.000,73.333
5125934.000,2017-11-10 00:00:00,15999.000,1.000,99495.000,1.000,7.733,6.187,947.000,10000.000,15.000,7.733
5125934.000,2017-11-10 00:00:00,15999.000,2.000,91969.000,1.000,39.867,31.893,947.000,10000.000,15.000,39.867
5134336.000,2017-11-10 00:00:00,16175.000,1.000,101166.000,1.000,46.667,37.333,1542.000,10000.000,27.000,46.667
5134336.000,2017-11-10 00:00:00,16175.000,2.000,68107.000,1.000,25.200,20.160,1542.000,10000.000,27.000,25.200
5134336.000,2017-11-10 00:00:00,16172.000,1.000,50236.000,1.000,28.800,23.040,1541.000,10000.000,27.000,28.800
5134336.000,2017-11-10 00:00:00,16172.000,2.000,19211.000,1.000,65.333,52.267,1541.000,10000.000,27.000,65.333
5136514.000,2017-11-10 00:00:00,16125.000,1.000,66402.000,1.000,46.320,37.053,1414.000,10000.000,8.000,46.320
5136514.000,2017-11-10 00:00:00,16124.000,2.000,67614.000,1.000,53.467,42.773,1414.000,10000.000,22.000,53.467
5138751.000,2017-11-10 00:00:00,16301.000,3.000,48202.000,1.000,99.200,79.360,1913.000,10000.000,22.000,99.200
5138751.000,2017-11-10 00:00:00,16301.000,2.000,106381.000,1.000,105.333,84.267,1913.000,10000.000,22.000,105.333
5138751.000,2017-11-10 00:00:00,16301.000,4.000,72876.000,1.000,105.733,84.587,1913.000,10000.000,22.000,105.733
5138751.000,2017-11-10 00:00:00,16301.000,1.000,24152.000,1.000,99.333,79.467,1913.000,10000.000,22.000,99.333
5138752.000,2017-11-10 00:00:00,16290.000,5.000,27319.000,1.000,32.533,26.027,1854.000,10000.000,22.000,32.533
5138753.000,2017-11-10 00:00:00,16270.000,1.000,105013.000,1.000,24.333,19.467,1809.000,10000.000,27.000,24.333
5138754.000,2017-11-10 00:00:00,16234.000,1.000,48009.000,1.000,80.400,64.320,1725.000,10000.000,28.000,80.400
5141993.000,2017-11-10 00:00:00,16005.000,3.000,93177.000,1.000,10.533,8.427,1020.000,10000.000,15.000,10.533
5141993.000,2017-11-10 00:00:00,16005.000,2.000,106377.000,1.000,83.733,66.987,1020.000,10000.000,15.000,83.733
5141993.000,2017-11-10 00:00:00,16005.000,1.000,63263.000,1.000,45.200,36.160,1020.000,10000.000,15.000,45.200
5141995.000,2017-11-10 00:00:00,16082.000,1.000,104107.000,1.000,13.333,10.667,1257.000,10000.000,3.000,13.333
5141996.000,2017-11-10 00:00:00,16085.000,1.000,71008.000,1.000,94.667,75.733,1310.000,10000.000,3.000,94.667
5141998.000,2017-11-10 00:00:00,16094.000,1.000,103285.000,1.000,24.000,19.200,1332.000,10000.000,3.000,24.000
5142000.000,2017-11-10 00:00:00,16147.000,1.000,90427.000,1.000,54.667,43.733,1500.000,10000.000,8.000,54.667
5142001.000,2017-11-10 00:00:00,16159.000,1.000,87378.000,1.000,37.200,29.760,1521.000,10000.000,27.000,37.200
5142004.000,2017-11-10 00:00:00,16182.000,1.000,90418.000,1.000,67.067,53.653,1558.000,10000.000,28.000,67.067
5142005.000,2017-11-10 00:00:00,16202.000,1.000,62027.000,1.000,63.467,50.773,1629.000,10000.000,27.000,63.467
1470850.000,2017-11-10 00:00:00,3799.000,1.000,101351.000,1.000,47.200,47.200,1351.000,10000.000,20.000,47.200
1568148.000,2017-11-10 00:00:00,3773.000,1.000,62816.000,1.000,29.733,20.267,1210.000,10000.000,8.000,29.733
1693116.000,2017-11-10 00:00:00,3881.000,1.000,104154.000,1.000,8.533,8.533,1702.000,10000.000,8.000,8.533
1759230.000,2017-11-10 00:00:00,3898.000,2.000,29107.000,1.000,45.600,45.600,1756.000,10000.000,8.000,45.600
1759230.000,2017-11-10 00:00:00,3898.000,1.000,106370.000,1.000,3.333,3.333,1756.000,10000.000,8.000,3.333
2248512.000,2017-11-10 00:00:00,3744.000,3.000,1878.000,1.000,8.533,8.533,1049.000,10000.000,8.000,8.533
2248512.000,2017-11-10 00:00:00,3744.000,4.000,71524.000,1.000,21.200,21.200,1049.000,10000.000,8.000,21.200
2248685.000,2017-11-10 00:00:00,3738.000,1.000,1837.000,1.000,8.267,8.267,1013.000,10000.000,20.000,8.267
2273610.000,2017-11-10 00:00:00,3882.000,3.000,90173.000,1.000,7.867,7.867,1703.000,10000.000,8.000,7.867
2273610.000,2017-11-10 00:00:00,3882.000,2.000,77157.000,1.000,26.800,26.800,1703.000,10000.000,8.000,26.800
2273839.000,2017-11-10 00:00:00,3819.000,3.000,26765.000,1.000,33.067,33.067,1433.000,10000.000,23.000,33.067
2274021.000,2017-11-10 00:00:00,3769.000,1.000,27481.000,1.000,17.600,17.600,1153.000,10000.000,28.000,17.600
2274064.000,2017-11-10 00:00:00,3792.000,3.000,100086.000,1.000,9.600,9.600,1324.000,10000.000,4.000,9.600
2274064.000,2017-11-10 00:00:00,3792.000,1.000,109266.000,1.000,9.973,9.973,1324.000,10000.000,4.000,9.973
2274601.000,2017-11-10 00:00:00,3746.000,2.000,100096.000,1.000,9.600,9.600,1057.000,10000.000,24.000,9.600
2274601.000,2017-11-10 00:00:00,3746.000,1.000,104161.000,1.000,15.600,15.600,1057.000,10000.000,24.000,15.600
2275558.000,2017-11-10 00:00:00,3787.000,1.000,99614.000,1.000,8.640,7.773,1314.000,10000.000,28.000,8.640
2275796.000,2017-11-10 00:00:00,3803.000,1.000,7117.000,1.000,52.000,33.467,1404.000,10000.000,4.000,52.000
2276078.000,2017-11-10 00:00:00,3755.000,1.000,100244.000,1.000,69.600,69.600,1111.000,10000.000,4.000,69.600
2276078.000,2017-11-10 00:00:00,3755.000,2.000,40345.000,1.000,27.333,27.333,1111.000,10000.000,4.000,27.333
2276182.000,2017-11-10 00:00:00,3847.000,1.000,102130.000,1.000,5.067,4.560,1543.000,10000.000,28.000,5.067
2276310.000,2017-11-10 00:00:00,3846.000,1.000,70277.000,1.000,32.800,32.800,1539.000,10000.000,4.000,32.800
2295653.000,2017-11-10 00:00:00,3814.000,1.000,108809.000,1.000,25.333,21.027,1425.000,10000.000,20.000,25.333
2295653.000,2017-11-10 00:00:00,3814.000,2.000,109938.000,1.000,5.333,4.427,1425.000,10000.000,20.000,5.333
2304119.000,2017-11-10 00:00:00,3879.000,1.000,11204.000,1.000,34.800,34.800,1700.000,10000.000,8.000,34.800
2304421.000,2017-11-10 00:00:00,3776.000,2.000,95276.000,1.000,70.400,64.267,1218.000,10000.000,8.000,70.400
2304421.000,2017-11-10 00:00:00,3776.000,3.000,24804.000,1.000,25.200,23.000,1218.000,10000.000,8.000,25.200
2304611.000,2017-11-10 00:00:00,3774.000,1.000,108962.000,1.000,70.667,70.667,1211.000,10000.000,8.000,70.667
2304879.000,2017-11-10 00:00:00,3864.000,2.000,106520.000,1.000,41.200,37.080,1633.000,10000.000,23.000,41.200
2304879.000,2017-11-10 00:00:00,3864.000,1.000,106524.000,1.000,107.067,96.360,1633.000,10000.000,23.000,107.067
2310247.000,2017-11-10 00:00:00,3870.000,1.000,24148.000,1.000,46.000,46.000,1650.000,10000.000,8.000,46.000
